id,origin,level,task_category,answer_type,complexity,persona,question,ground_truth,explanation,context,source_files
ENHANCED_ENHANCED-DIAGNOSTIC-013,enhanced_llm_with_agent,3,기술적 오류 질의,long,diagnostic,compliance_officer,SSH 설정이 최신 보안 가이드라인에 맞춰져 있는지를 확인하려면 어떤 정보를 확인해야 하나요?,"[""SSH 버전 확인"", ""강력한 암호화 알고리즘 사용 여부"", ""비밀번호 인증 비활성화"", ""공개 키 인증 사용 여부"", ""루트 로그인 비활성화"", ""SSH 포트 변경 여부"", ""로그인 시도 제한 설정 여부""]","SSH 설정이 최신 보안 가이드라인에 맞춰져 있는지를 확인하기 위해서는 여러 가지 정보를 점검해야 합니다. 먼저, SSH 버전을 확인하여 최신 버전이 사용되고 있는지 확인해야 하며, 강력한 암호화 알고리즘이 사용되고 있는지도 중요합니다. 또한, 비밀번호 인증을 비활성화하고 공개 키 인증을 사용하는지, 루트 로그인이 비활성화되어 있는지, SSH 포트가 기본값에서 변경되었는지, 그리고 로그인 시도 제한이 설정되어 있는지를 점검해야 합니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-014,enhanced_llm_with_agent,3,기술적 오류 질의,short,diagnostic,compliance_officer,패스워드 정책의 일관성을 보장하기 위해 어떤 점을 검토해야 할까요?,"[""패스워드 길이"", ""대문자 및 소문자 사용"", ""숫자 및 특수문자 포함"", ""정기적인 패스워드 변경"", ""패스워드 재사용 금지""]","패스워드 정책의 일관성을 보장하기 위해서는 패스워드의 길이, 대문자 및 소문자의 사용, 숫자 및 특수문자의 포함, 정기적인 패스워드 변경, 그리고 패스워드 재사용 금지와 같은 요소들을 검토해야 합니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-015,enhanced_llm_with_agent,3,기술적 오류 질의,long,diagnostic,compliance_officer,각 장비의 로그 설정이 감사 기준을 충족하는지 확인하기 위해 어떤 검토가 필요할까요?,"[""로그 설정의 일관성 검토"", ""로그 데이터의 보존 기간 확인"", ""로그 접근 권한 및 보안 설정 점검"", ""로그의 무결성 및 변조 방지 조치 확인"", ""감사 로그의 적시성 및 정확성 검토""]","각 장비의 로그 설정이 감사 기준을 충족하는지 확인하기 위해서는 로그 설정의 일관성을 검토하고, 로그 데이터의 보존 기간을 확인해야 하며, 로그 접근 권한 및 보안 설정을 점검해야 합니다. 또한, 로그의 무결성과 변조 방지 조치를 확인하고, 감사 로그의 적시성 및 정확성을 검토하는 것이 필요합니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003",
ENHANCED_ENHANCED-ANALYTICAL-001,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,BGP 피어 수가 5개 미만인 장비는 몇 개인가?,1,"주어진 증거에 따르면 BGP 피어 수가 0인 장비가 있으며, 이는 5개 미만의 피어를 가진 장비로 간주됩니다. 따라서 BGP 피어 수가 5개 미만인 장비는 총 1개입니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-002,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,AS 65000에 속한 장비들 중에서 iBGP 피어가 없는 장비는 몇 개인가?,1,AS 65000에 속한 장비 중에서 iBGP 피어가 없는 장비는 1개입니다. 이는 neighbor_list_ibgp가 없다는 증거에 기반하여 확인할 수 있습니다.,"BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-003,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,SSH가 활성화되지 않은 장비의 이름은 무엇인가?,[],"주어진 증거에 따르면 SSH가 활성화되지 않은 장비는 없으므로, 결과는 빈 배열로 나타냅니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-004,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,L2VPN의 일방향 연결 문제가 있는 장비의 개수는 몇 개인가?,0,L2VPN의 일방향 연결 문제가 있는 장비의 개수는 0개입니다. 이는 l2vpn_unidirectional_pairs에서 해당 문제가 발생한 장비가 없음을 나타냅니다.,"총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-005,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,VRF에 RT가 설정되지 않은 장비의 이름은 무엇인가?,[],"주어진 증거에 따르면, VRF에 RT가 설정되지 않은 장비는 None 단계에서 확인된 바가 없으므로, 해당 장비의 이름은 존재하지 않습니다.","VRF 설정 현황:
sample10: 1개 VRF (exam-l3vpn)
sample7: 1개 VRF (exam-l3vpn)
sample8: 1개 VRF (exam-l3vpn)
sample9: 1개 VRF (exam-l3vpn)","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-006,enhanced_llm_with_agent,3,기술적 오류 질의,long,analytical,troubleshooter,OSPF 프로세스 ID가 1인 장비의 이름은 무엇인가?,"OSPF(Open Shortest Path First) 프로세스 ID는 OSPF 인스턴스를 식별하는 고유한 숫자입니다. 질문에서 언급된 OSPF 프로세스 ID가 1인 장비의 이름을 확인하기 위해서는 해당 장비의 호스트 이름을 알아야 합니다. 그러나 제공된 증거에 따르면, 'None단계 (system_hostname_text)'에서 호스트 이름 정보가 없으며, 'None단계 (ospf_process_ids_set)'에서도 OSPF 프로세스 ID가 설정되어 있지 않음을 나타냅니다.

이러한 상황에서는 OSPF 프로세스 ID가 1인 장비의 이름을 확인할 수 없습니다. 일반적으로 OSPF 프로세스 ID는 장비의 설정에서 확인할 수 있으며, 이를 통해 네트워크 내에서 OSPF 인스턴스를 관리하고 문제를 해결하는 데 중요한 역할을 합니다. 실무적으로는 OSPF 프로세스 ID와 호스트 이름이 모두 명확히 설정되어 있어야 네트워크의 가시성과 관리가 용이해집니다. 따라서, OSPF 프로세스 ID가 1인 장비의 이름을 확인하기 위해서는 추가적인 정보가 필요합니다.","• None단계 (ospf_process_ids_set): 없음
• None단계 (system_hostname_text): ","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-007,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,AAA가 활성화되지 않은 장비의 이름은 무엇인가?,[],"주어진 증거에 따르면 AAA가 활성화되지 않은 장비에 대한 정보가 없으므로, 해당 장비의 이름을 알 수 없습니다. 따라서 정답은 빈 배열로 표현됩니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-008,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,L2VPN의 일방향 연결 문제의 개수는 몇 개인가?,0,"L2VPN의 일방향 연결 문제의 개수는 0으로, 이는 현재 문제가 없음을 나타냅니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-009,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,BGP가 설정된 모든 장비의 수는 몇 개인가?,0,"BGP가 설정된 모든 장비의 수는 0으로 나타나며, 이는 현재 BGP가 설정된 장비가 없음을 의미합니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-010,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,iBGP 피어 수가 부족한 장비의 수는 몇 개인가?,0,"주어진 증거에 따르면, iBGP 피어 수가 부족한 장비의 수는 0으로 나타나므로, 문제없는 상태입니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-011,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,VRF 'exam-l3vpn'에 연결된 eBGP 피어의 IP 주소는 무엇인가?,[],"주어진 증거에 따르면, VRF 'exam-l3vpn'에 연결된 eBGP 피어의 IP 주소에 대한 정보가 없습니다. 따라서 해당 IP 주소는 존재하지 않거나 확인할 수 없습니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-012,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,L2VPN 문제를 가진 장비의 이름은 무엇인가?,"[""sample7"", ""sample9""]","L2VPN 문제를 가진 장비는 sample7과 sample9로, 이 두 장비 간에 PWID 불일치가 발생하고 있습니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-ANALYTICAL-014,enhanced_llm_with_agent,3,기술적 오류 질의,short,analytical,troubleshooter,BGP 설정이 되어 있지만 eBGP 피어가 없는 장비는 몇 개인가?,1,"BGP 설정이 되어 있지만 eBGP 피어가 없는 장비는 1개입니다. 이는 bgp_local_as_numeric이 0으로 설정되어 있고, neighbor_list_ebgp가 비어있기 때문입니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-001,enhanced_llm_with_agent,3,명령어 사용법/질의,short,diagnostic,troubleshooter,장비 'Router1'에서 BGP 피어링이 제대로 설정되지 않은 것으로 보입니다. 이 문제를 진단하기 위해 순서대로 실행해야 할 CLI 명령어는 무엇인가요?,"[""show ip bgp summary"", ""show ip bgp neighbors"", ""show running-config"", ""debug ip bgp""]","BGP 피어링 문제를 진단하기 위해서는 먼저 'show ip bgp summary' 명령어를 사용하여 BGP 상태를 확인하고, 다음으로 'show ip bgp neighbors' 명령어로 피어의 상태를 점검합니다. 이후 'show running-config' 명령어를 통해 현재 설정을 검토하고, 마지막으로 'debug ip bgp' 명령어를 사용하여 BGP 관련 로그를 실시간으로 모니터링하여 문제의 원인을 파악할 수 있습니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어",
ENHANCED_ENHANCED-DIAGNOSTIC-002,enhanced_llm_with_agent,3,명령어 사용법/질의,short,diagnostic,troubleshooter,장비 'Router2'에서 L2VPN 연결 문제가 발생했습니다. 이를 조사하기 위해 어떤 명령어를 차례로 실행해야 하나요?,"[""show l2vpn connections"", ""show interface status"", ""show log"", ""show ip route""]","L2VPN 연결 문제를 조사하기 위해서는 먼저 'show l2vpn connections' 명령어를 사용하여 현재 L2VPN 연결 상태를 확인해야 합니다. 그 다음, 'show interface status' 명령어로 관련 인터페이스의 상태를 점검하고, 'show log' 명령어를 통해 로그를 확인하여 오류 메시지를 찾습니다. 마지막으로, 'show ip route' 명령어를 사용하여 라우팅 테이블을 검토하여 연결 문제의 원인을 파악할 수 있습니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003",
ENHANCED_ENHANCED-DIAGNOSTIC-003,enhanced_llm_with_agent,3,명령어 사용법/질의,short,diagnostic,troubleshooter,장비 'Router3'에서 AS 65001과의 BGP 피어링 문제가 보고되었습니다. 이 문제를 파악하기 위해 어떤 명령어를 사용해야 할까요?,show ip bgp summary,"BGP 피어링 문제를 진단하기 위해 'show ip bgp summary' 명령어를 사용하면, 현재 BGP 피어링 상태와 피어의 상태 정보를 확인할 수 있어 문제를 파악하는 데 도움이 됩니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어",
ENHANCED_ENHANCED-DIAGNOSTIC-004,enhanced_llm_with_agent,3,명령어 사용법/질의,short,diagnostic,troubleshooter,장비 'Switch1'에서 OSPF 인접성이 형성되지 않는 문제가 발생했습니다. 이 문제를 해결하기 위한 CLI 명령어는?,show ip ospf neighbor,"OSPF 인접성을 확인하기 위해 'show ip ospf neighbor' 명령어를 사용하면 현재 OSPF 이웃 상태를 확인할 수 있으며, 이를 통해 문제의 원인을 파악하고 해결할 수 있습니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003",
ENHANCED_ENHANCED-DIAGNOSTIC-005,enhanced_llm_with_agent,3,명령어 사용법/질의,short,diagnostic,troubleshooter,장비 'Router5'에서 BGP 피어가 다운된 상태입니다. 원인을 파악하기 위해 어떤 명령어를 실행해야 할까요?,show ip bgp summary,"BGP 피어의 상태를 확인하기 위해 'show ip bgp summary' 명령어를 실행하면, 현재 BGP 피어의 상태와 관련된 정보를 확인할 수 있습니다. 이 명령어는 피어의 상태가 다운된 이유를 파악하는 데 유용한 정보를 제공합니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어",
ENHANCED_ENHANCED-DIAGNOSTIC-006,enhanced_llm_with_agent,3,명령어 사용법/질의,short,diagnostic,troubleshooter,장비 'Router6'에서 특정 VRF에 경로가 없다는 보고가 있었습니다. 이 문제를 조사하기 위한 명령어는 무엇인가요?,show ip route vrf <VRF_NAME>,장비 'Router6'에서 특정 VRF에 경로가 없다는 문제를 조사하기 위해서는 해당 VRF의 라우팅 정보를 확인해야 합니다. 이를 위해 'show ip route vrf <VRF_NAME>' 명령어를 사용하여 특정 VRF에 대한 경로 정보를 조회할 수 있습니다.,"VRF 설정 현황:
sample10: 1개 VRF (exam-l3vpn)
sample7: 1개 VRF (exam-l3vpn)
sample8: 1개 VRF (exam-l3vpn)
sample9: 1개 VRF (exam-l3vpn)",
ENHANCED_ENHANCED-DIAGNOSTIC-007,enhanced_llm_with_agent,3,명령어 사용법/질의,short,diagnostic,troubleshooter,장비 'CoreSwitch'에서 L2VPN의 일부가 비활성화된 상태입니다. 이를 확인하기 위한 순차적인 명령어는 무엇인가요?,"[""show l2vpn status"", ""show l2vpn interface"", ""show l2vpn connection""]","장비 'CoreSwitch'에서 L2VPN의 비활성화 상태를 확인하기 위해서는 먼저 'show l2vpn status' 명령어를 사용하여 L2VPN의 전반적인 상태를 확인하고, 그 다음 'show l2vpn interface' 명령어로 관련 인터페이스의 상태를 점검하며, 마지막으로 'show l2vpn connection' 명령어를 통해 연결 상태를 확인하는 것이 필요합니다.","총 장비 수: 6 | 사용 기술: BGP, OSPF, L2VPN, L3VPN | AS 번호: 65000, 65001, 65003",
